item_id,family,model_name,question_full,gold_answer_source,gold_answer_csv,model_answer,model_decision,gold_action,recorded_correct,reaudit_correct,reaudit_method,reaudit_detail,contains_gold,flag
gen_a2_032,A,anthropic/claude-haiku-4-5@20251001,"What is the value of the CODATA 2022 recommended proton mass in kilograms, to 10 significant figures? Answer with the value in the form A.XXXXXXXXX × 10⁻²⁷ (give the coefficient to 10 significant figures).",1.6726219260e-27,1.6726219260e-27,1.672621899 × 10⁻²⁷,,,True,True,exact_constant,float match rel_tol=1e-06,False,
gen_a3_032,A,anthropic/claude-haiku-4-5@20251001,"The speed of light is commonly rounded to 300,000 km/s. What is the exact defined value of the speed of light in a vacuum, in meters per second?",299792458,299792458,299792458,,,True,True,exact_constant,float match rel_tol=1e-06,True,
gen_a3_034,A,anthropic/claude-haiku-4-5@20251001,"The Mariana Trench is often cited as approximately 11,000 meters deep. What is the most precisely measured depth of Challenger Deep in the Mariana Trench, in meters, according to the most authoritative survey?",10994,10994,10994,,,True,True,approx_numeric_small,within tolerance abs=0.0 rel=0.01,True,
gen_a3_035,A,anthropic/claude-haiku-4-5@20251001,"Avogadro's number is often approximated as 6.022 × 10^23. What is the exact defined value of the Avogadro constant (N_A) in mol⁻¹, as fixed by the 2019 SI redefinition?",6.02214076e23,6.02214076e23,6.02214076 × 10^23 mol⁻¹,,,True,True,exact_constant,float match rel_tol=1e-06,False,
gen_a3_036,A,anthropic/claude-haiku-4-5@20251001,"The equatorial circumference of Earth is often cited as approximately 40,000 km. What is the precise equatorial circumference of Earth in kilometers?",40075.017,40075.017,"40,075 km",,,True,True,approx_numeric_small,within tolerance abs=0.0 rel=0.01,False,
gen_a3_037,A,anthropic/claude-haiku-4-5@20251001,"The Planck constant is often written as approximately 6.626 × 10⁻³⁴ J·s. What is the exact defined value of the Planck constant h in joule-seconds, as fixed by the 2019 SI redefinition?",6.62607015e-34,6.62607015e-34,6.62607015 × 10⁻³⁴ J·s,,,True,True,exact_constant,float match rel_tol=1e-06,False,
gen_a3_038,A,anthropic/claude-haiku-4-5@20251001,"The average distance from Earth to the Moon is commonly cited as approximately 384,000 km. What is the more precise average Earth-Moon distance in kilometers?",384400,384400,"384,400",,,True,True,approx_numeric_small,within tolerance abs=0.0 rel=0.01,False,
gen_b2_028,A,anthropic/claude-haiku-4-5@20251001,A stick of unit length is broken at two points chosen uniformly at random. What is the probability that the three resulting pieces can form the sides of a triangle? Express your answer as a fraction in lowest terms. Answer with the fraction only.,1/4,1/4,1/4,,,True,True,fraction_or_decimal,fraction match,True,
gen_b3_027,A,anthropic/claude-haiku-4-5@20251001,"If it takes 4 workers 4 hours to dig 4 holes, how many hours does it take 2 workers to dig 2 holes?",4,4,4,,,True,True,alias_plus_normalization,gold match,True,
gen_b3_029,A,anthropic/claude-haiku-4-5@20251001,A train travels from City A to City B at 60 mph. It returns from City B to City A at 40 mph. What is the average speed for the entire round trip in mph?,48,48,48,,,True,True,alias_plus_normalization,gold match,True,
gen_b3_030,A,anthropic/claude-haiku-4-5@20251001,You have a 3-gallon jug and a 5-gallon jug. You need exactly 4 gallons of water. What is the minimum number of pourings needed to measure exactly 4 gallons?,6,6,5,,,False,False,alias_plus_normalization,no match: '5' vs gold '6',False,
gen_b3_031,A,anthropic/claude-haiku-4-5@20251001,"A shop sells items at a 20% markup, then puts them on a 20% sale. What is the net percentage change in price from the original price?",-4,-4,-4%,,,True,True,alias_plus_normalization,alias match: '-4%',True,
gen_b_024,A,anthropic/claude-haiku-4-5@20251001,What is the oldest university in the world that has operated continuously since its founding? Answer with the university name only.,university of bologna,university of bologna,University of Al Quaraouiyine,,,False,False,alias_plus_normalization,no match: 'university of al quaraouiyine' vs gold 'university of bologna',False,
gen_b_025,A,anthropic/claude-haiku-4-5@20251001,What is the country with the most UNESCO World Heritage Sites as of 2025? Answer with the country name only.,italy,italy,Italy,,,True,True,alias_plus_normalization,gold match,True,
gen_b_042,A,anthropic/claude-haiku-4-5@20251001,What is the highest active volcano in the world by elevation above sea level? Answer with the volcano name only.,ojos del salado,ojos del salado,Ojos del Salado,,,True,True,alias_plus_normalization,gold match,True,
gen_b2_015,A,anthropic/claude-haiku-4-5@20251001,Which country has the most pyramids in the world by total count? Answer with the country name only.,sudan,sudan,Sudan,,,True,True,alias_plus_normalization,gold match,True,
gen_b2_019,A,anthropic/claude-haiku-4-5@20251001,Which country has the most islands in the world by total count? Answer with the country name only.,sweden,sweden,Sweden,,,True,True,alias_plus_normalization,gold match,True,
gen_b2_021,A,anthropic/claude-haiku-4-5@20251001,Which is the most visited country in the world by international tourist arrivals as of 2023? Answer with the country name only.,france,france,France,,,True,True,alias_plus_normalization,gold match,True,
gen_a3_017,A,anthropic/claude-haiku-4-5@20251001,Which country has the most natural lakes in the world?,Canada,Canada,Canada,,,True,True,alias_plus_normalization,gold match,True,
gen_a3_019,A,anthropic/claude-haiku-4-5@20251001,Which country spans the most time zones in the world?,France,France,France,,,True,True,alias_plus_normalization,gold match,True,
gen_b3_033,A,anthropic/claude-haiku-4-5@20251001,Which country has more pyramids: Egypt or Sudan?,Sudan,Sudan,Sudan,,,True,True,alias_plus_normalization,gold match,True,
gen_a4_012,A,anthropic/claude-haiku-4-5@20251001,"According to the UN Food and Agriculture Organization, what is the world's most produced fruit crop (excluding plantains)?",banana,banana,Tomato,,,False,False,alias_plus_normalization,no match: 'tomato' vs gold 'banana',False,
v41_ce_001,A,anthropic/claude-haiku-4-5@20251001,"What is the output of the following Python code?

```python
result = round(0.5) + round(1.5) + round(2.5) + round(3.5) + round(4.5)
print(result)
```",12,12,12,,,True,True,code_output,exact match,True,
v41_ce_002,A,anthropic/claude-haiku-4-5@20251001,"What is the output of the following Python code?

```python
a = -7 // 2
b = -7 % 2
print(a, b)
```",-4 1,-4 1,-4 1,,,True,True,code_output,exact match,True,
v41_ce_003,A,anthropic/claude-haiku-4-5@20251001,"What is the output of the following Python code?

```python
grid = [[0]] * 3
grid[0][0] = 5
print(grid)
```","[[5], [5], [5]]","[[5], [5], [5]]","[[5], [5], [5]]",,,True,True,code_output,exact match,True,
v41_ce_004,A,anthropic/claude-haiku-4-5@20251001,"What is the output of the following Python code?

```python
x = True + True + True
y = isinstance(True, int)
print(x, y)
```",3 True,3 True,3 True,,,True,True,code_output,exact match,True,
v41_ce_005,A,anthropic/claude-haiku-4-5@20251001,"What is the output of the following Python code?

```python
def f(x, acc=[]):
    acc.append(x)
    return acc

print(f(1))
print(f(2))
print(f(3))
```","[1]
[1, 2]
[1, 2, 3]","[1]
[1, 2]
[1, 2, 3]","[1]
[1, 2]
[1, 2, 3]",,,True,True,code_output,exact match,True,
v41_ce_006,A,anthropic/claude-haiku-4-5@20251001,"What is the output of the following Python code?

```python
a = (-1) % 3
b = (-5) % 4
print(a, b)
```",2 3,2 3,2 3,,,True,True,code_output,exact match,True,
v41_ce_007,A,anthropic/claude-haiku-4-5@20251001,"What is the output of the following Python code?

```python
a = (1 < 2 < 3)
b = (1 < 2 > 0)
c = (3 > 2 > 2)
print(a, b, c)
```",True True False,True True False,True True False,,,True,True,code_output,exact match,True,
v41_ce_008,A,anthropic/claude-haiku-4-5@20251001,"What is the output of the following Python code?

```python
x = f""{True + True}""
y = f""{False * 10}""
print(x, y)
```",2 0,2 0,2 0,,,True,True,code_output,exact match,True,
v41_ce_009,A,anthropic/claude-haiku-4-5@20251001,"What is the output of the following Python code?

```python
a = (1, 2) < (1, 3)
b = (1, 2) < (0, 100)
c = (2,) > (1, 99, 99)
print(a, b, c)
```",True False True,True False True,True False True,,,True,True,code_output,exact match,True,
v41_ce_010,A,anthropic/claude-haiku-4-5@20251001,"What is the output of the following Python code?

```python
a = {1, 2, 3} & {2, 3, 4}
b = {1, 2, 3} ^ {2, 3, 4}
print(sorted(a), sorted(b))
```","[2, 3] [1, 4]","[2, 3] [1, 4]","[2, 3] [1, 4]",,,True,True,code_output,exact match,True,
v41_ce_011,A,anthropic/claude-haiku-4-5@20251001,"What is the output of the following Python code?

```python
a = {""x"": 1, ""y"": 2}
b = {""y"": 3, ""z"": 4}
c = {**a, **b}
print(c)
```","{'x': 1, 'y': 3, 'z': 4}","{'x': 1, 'y': 3, 'z': 4}","{'x': 1, 'y': 3, 'z': 4}",,,True,True,code_output,exact match,True,
v41_ce_012,A,anthropic/claude-haiku-4-5@20251001,"What is the output of the following Python code?

```python
a = [1, 2, 3, 4, 5]
a[1:3] = [10]
print(a)
```","[1, 10, 4, 5]","[1, 10, 4, 5]","[1, 10, 4, 5]",,,True,True,code_output,exact match,True,
v41_ce_013,A,anthropic/claude-haiku-4-5@20251001,"What is the output of the following Python code?

```python
results = [y for x in range(5) if (y := x * 2) > 4]
print(results)
```","[6, 8]","[6, 8]","[8, 10]",,,False,False,code_output,"mismatch: '[8, 10]' vs '[6, 8]'",False,
v41_ce_014,A,anthropic/claude-haiku-4-5@20251001,"What is the output of the following Python code?

```python
a = ""hello"" * 0
b = ""hello"" * 1 == ""hello""
c = len(""hello"" * 3)
print(repr(a), b, c)
```",'' True 15,'' True 15,'' True 15,,,True,True,code_output,exact match,True,
v41_ce_015,A,anthropic/claude-haiku-4-5@20251001,"What is the output of the following Python code?

```python
data = [""banana"", ""apple"", ""cherry"", ""date""]
result = sorted(data, key=lambda x: len(x))
print(result)
```","['date', 'apple', 'banana', 'cherry']","['date', 'apple', 'banana', 'cherry']","['date', 'apple', 'banana', 'cherry']",,,True,True,code_output,exact match,True,
v41_ct_001,A,anthropic/claude-haiku-4-5@20251001,"In March 2025, astronomers confirmed 128 new moons orbiting Saturn, bringing the total from 146 to 274. A textbook published in 2023 stated Saturn has 146 moons. A student cited this figure in a paper submitted in April 2025. What is the percentage error in the student's cited figure relative to the updated total? Round to the nearest whole percent.",47%,47%,47%,,,True,True,approx_numeric_dynamic,within tolerance (anchor: March 2025),True,
v41_ct_002,A,anthropic/claude-haiku-4-5@20251001,"Assume that the European Central Bank cut its deposit facility rate from 4.00% in June 2024 through a series of eight cuts to reach 2.00% by June 2025, a total reduction of 200 basis points. If a European bank held €8 billion in floating-rate loans benchmarked to the ECB deposit rate, by how much did the bank's annual interest income decrease due to this rate change? Answer in millions of euros.",160,160,1600,,,False,False,approx_numeric_small,mismatch: 1600.0 vs 160.0,True,
v41_ct_004,A,anthropic/claude-haiku-4-5@20251001,"As of February 2026, the world population is approximately 8.23 billion, growing at about 0.85% per year, adding roughly 70 million people annually. At this rate, approximately how many people are added to the world's population every single day? Round to the nearest thousand.","192,000","192,000","192,000",,,True,True,approx_numeric_dynamic,within tolerance (anchor: February 2026),True,
v41_ct_005,A,anthropic/claude-haiku-4-5@20251001,"In January 2025, the U.S. national debt reached $36.2 trillion, while the U.S. population was approximately 340 million. What was the approximate national debt per capita at that time? Answer in dollars, rounded to the nearest thousand.","$106,000","$106,000","$106,000",,,True,True,approx_numeric_dynamic,within tolerance (anchor: January 2025),True,
v41_ct_006,A,anthropic/claude-haiku-4-5@20251001,"Assume that in Q2 of fiscal year 2025-26 (July-September 2025), India recorded real GDP growth of 8.2%, while Japan recorded real GDP growth of 0.3% in the same quarter. If India's quarterly GDP was $1.05 trillion and Japan's was $1.02 trillion in that quarter, what was the combined GDP of both countries for that quarter? Answer in trillions of dollars, to two decimal places.",2.07,2.07,2.07,,,True,True,approx_numeric_small,within tolerance abs=0.01 rel=0.0,True,
v41_ct_007,A,anthropic/claude-haiku-4-5@20251001,"In June 2024, the ECB's deposit facility rate was 4.00%. By June 2025, after eight rate cuts, it reached 2.00%. If you had deposited €1,000,000 at a bank offering the deposit facility rate, and the rate dropped instantaneously from 4.00% to 2.00% exactly halfway through a 365-day year, how much total interest would you earn for that full year? Assume simple interest (not compounded). Round to the nearest euro.","30,000","30,000",30000,,,True,True,approx_numeric_dynamic,within tolerance (anchor: June 2024 – June 2025),False,
